"expt_date,12/07/2018 14:18"
"subj_name,1207185_wmPrecis01"
"seed,1544213920"
"restarting,False"
"env,booth"
"save_dir,./../subjects/"
"debug,False"
"project_dir,./../"

"expt_date,12/07/2018 14:18"
"subj_name,1207185_wmPrecis01"
"seed,1544213939"
"restarting,False"
"env,booth"
"save_dir,./../subjects/"
"debug,False"
"project_dir,./../"

block,trial,colorind,colordeg,colorrgb0,colorrgb1,colorrgb2,wm_respdeg,wm_colorind,wm_colorrgb0,wm_colorrgb1,wm_colorrgb2,wm_degdiff,wm_rts,timeBlockStart,timeEncArrayOnset,timeEncArrayOffset,timeProbeOnset,timeProbeOffset
3,0,374,262.96875,-0.132039125116,0.478634076427,-0.110628443238,-179.74980168,384.0,-0.0924750057551,0.477945316949,-0.222479273925,6.7810516798,1.86644545011,675.85501135,676.873815208,677.68217984,678.690652924,680.565899319
3,1,212,149.0625,0.93926288676,0.0467731277665,0.543851001166,-65.7029033588,221.0,0.851781464038,0.0945411604707,0.585422935822,6.64040335883,1.49304334773,675.85501135,681.591031475,682.399469947,683.407936759,684.908113234
3,2,392,275.625,-0.0541067903503,0.475522277549,-0.315549842675,166.930682104,403.0,0.00657627305109,0.469456436931,-0.450524507496,7.44431789628,1.81465501292,675.85501135,685.933267628,686.741697263,687.750212254,689.575393619
3,3,30,21.09375,1.0,0.071945658744,-1.0,71.7228903908,26.0,1.0,0.0920921692153,-1.0,-2.81664039078,1.20337737352,675.85501135,690.600534329,691.408973942,692.417426783,693.625908248
3,4,414,291.09375,0.0747837862165,0.460162189034,-0.600089175003,165.901069709,404.0,0.0124894593597,0.468746268022,-0.463349101315,-6.9948197086,1.85677381931,675.85501135,694.651055515,695.459487145,696.467945403,698.334852995
3,5,183,128.671875,1.0,-0.113108999915,0.354902835149,-63.6692860828,219.0,0.871627318206,0.0840881726889,0.576959667802,24.9974110828,1.97172208317,675.85501135,699.359972608,700.168424195,701.176889865,703.152139168
3,6,479,336.796875,0.572572153349,0.331768222426,-1.0,118.508473694,471.0,0.506014005179,0.354993781952,-1.0,-5.30534869409,2.28232871834,675.85501135,704.177366547,704.985723767,705.994182025,708.28614075
3,7,0,0.0,0.846831709088,0.212097570855,-1.0,74.5027568932,22.0,1.0,0.111842423158,-1.0,15.4972431068,1.71618621144,675.85501135,709.311382954,710.119743025,711.128240056,712.853409674
3,8,311,218.671875,-0.0397249783266,0.419020224334,0.462250212202,-127.703053846,310.0,-0.032854544558,0.417080732083,0.468828018046,-0.968821153975,1.46087813284,675.85501135,713.87858203,714.686965194,715.695435141,717.162303732
3,9,472,331.875,0.51429864939,0.352212277195,-1.0,128.215350615,458.0,0.399688045963,0.388050214986,-1.0,-10.0903506146,1.54389211023,675.85501135,718.187459267,718.995874361,720.004325492,721.554523378
3,10,71,49.921875,1.0,-0.144504067012,-0.877980773838,29.3714214289,86.0,1.0,-0.21659106269,-0.625617802914,10.7067035711,1.21555415122,675.85501135,722.579669789,723.388110542,724.396566805,725.621733572
3,11,151,106.171875,1.0,-0.262720288689,0.0734626651272,-15.2323551844,150.0,1.0,-0.266152531622,0.0638227105866,-0.939519815615,1.97233960312,675.85501135,726.646866014,727.455313894,728.463750485,730.439011192
3,12,343,241.171875,-0.171388175652,0.463836419185,0.204822810802,-161.8109543,358.0,-0.170583909915,0.474268316859,0.0585874414746,10.6390793003,1.03489416372,675.85501135,731.464155038,732.272584102,733.281047492,734.322844709
3,13,289,203.203125,0.140592130943,0.368073254824,0.582505265782,-112.714412353,288.0,0.150005133015,0.365331945294,0.586687239957,-0.488712646833,1.08697112324,675.85501135,735.347964322,736.156425032,737.164887852,738.256731853
3,14,5,3.515625,0.88714030954,0.190659852496,-1.0,76.8170348415,19.0,0.99625917486,0.126374530333,-1.0,9.66734015854,1.27324837819,675.85501135,739.281842343,740.090268271,741.098725958,742.382278598
3,15,507,356.484375,0.805995650865,0.232688349973,-1.0,85.9858243046,6.0,0.895129075663,0.186272780825,-1.0,7.52980069541,1.18747152621,675.85501135,743.407396785,744.215806462,745.224257878,746.416070576
3,16,125,87.890625,1.0,-0.311567427947,-0.187805059354,-2.32153058983,131.0,1.0,-0.308451667147,-0.125800503078,4.43090558983,2.13749402016,675.85501135,747.441226396,748.249658026,749.258123126,751.400056392
3,17,391,274.921875,-0.0591907973189,0.475916278612,-0.303718712187,-163.950995207,361.0,-0.166047812515,0.475607712818,0.0278173107143,-20.9708797925,2.04135046992,675.85501135,752.425231598,753.233635004,754.242092122,756.29238466
3,18,61,42.890625,1.0,-0.0921163965413,-1.0,70.3286435742,28.0,1.0,0.082066132397,-1.0,-23.2192685742,2.17300941003,675.85501135,757.317557015,758.1259302,759.134411551,761.318032842
3,19,282,198.28125,0.208142307666,0.34807905204,0.609295500931,-107.793006167,281.0,0.218083397074,0.345068392493,0.612644422055,-0.488243833083,1.235239245,675.85501135,762.343163288,763.151613164,764.160088813,765.401877592
3,20,404,284.0625,0.0124894593597,0.468746268022,-0.463349101315,178.256753516,386.0,-0.0833946583454,0.477495592553,-0.245424736514,-12.3192535157,1.51939914096,675.85501135,766.427022578,767.23544423,768.243901347,769.769067716
3,21,241,169.453125,0.64365311028,0.192605941253,0.644254782112,-86.9335144989,252.0,0.524721685615,0.240693665738,0.655694012224,7.48038949887,2.55997471744,675.85501135,770.794246628,771.602683675,772.611152197,775.17813688
3,22,28,19.6875,1.0,0.082066132397,-1.0,68.6293777307,30.0,1.0,0.071945658744,-1.0,1.68312226934,1.56686294638,675.85501135,776.20328158,777.011715206,778.020194277,779.595376069
3,23,340,239.0625,-0.166837174664,0.460980112934,0.232376404312,-153.996654155,347.0,-0.174938837379,0.46723881498,0.167157479366,4.93415415549,1.58151864307,675.85501135,780.620530748,781.428957531,782.437428334,784.029296854
3,24,418,293.90625,0.101175887384,0.455961754156,-0.661679309199,168.882657656,400.0,-0.0107874812989,0.471427301814,-0.412692688905,-12.7889076562,2.50745500159,675.85501135,785.054444976,785.862868338,786.871318614,789.388313816
3,25,196,137.8125,1.0,-0.0413610816081,0.449130757868,-56.9544828025,209.0,0.967301840512,0.0304835193525,0.52804999659,9.14198280249,1.34840622218,675.85501135,790.413458517,791.221889292,792.230347835,793.588861887
3,26,311,218.671875,-0.0397249783266,0.419020224334,0.462250212202,-137.134258763,323.0,-0.11001989341,0.43965344528,0.375855360355,8.4623837625,1.68375300569,675.85501135,794.613973517,795.422431661,796.430904174,798.122769615
3,27,206,144.84375,0.994723455659,0.014051917983,0.511316161583,-62.4078436882,217.0,0.891250405156,0.0735373331823,0.568048345461,7.56409368817,1.469752918,675.85501135,799.147950523,799.956378732,800.964818459,802.440034976
3,28,399,280.546875,-0.0164460389312,0.472031251936,-0.400274523968,-178.715556478,382.0,-0.1011887567,0.478291136399,-0.199732273247,-11.8313185218,1.61641195137,675.85501135,803.465115815,804.273563696,805.282048468,806.907242833
3,29,491,345.234375,0.673033477965,0.292707709811,-1.0,114.553423083,477.0,0.555879874869,0.337784025865,-1.0,-9.78779808343,1.13312661881,675.85501135,807.932388674,808.740824295,809.749291677,810.891085815
3,30,54,37.96875,1.0,-0.0546292063271,-1.0,63.6600784286,37.0,1.0,0.0358565504353,-1.0,-11.6288284286,1.02915630117,675.85501135,811.916232796,812.724665852,813.733136654,814.766591933
3,31,136,95.625,1.0,-0.301914900238,-0.074841205769,0.0,128.0,1.0,-0.310663006781,-0.156689791083,-5.625,1.52156673325,675.85501135,815.791743476,816.600177672,817.608631654,819.133823111
3,32,242,170.15625,0.632911854383,0.197161183215,0.645921401967,-82.3718503314,245.0,0.600577697281,0.210610106048,0.650172825369,2.21560033142,2.29825623287,675.85501135,820.158974939,820.967400583,821.975866538,824.284491179
3,33,7,4.921875,0.9030914636,0.181853060355,-1.0,80.9492783228,13.0,0.950262168777,0.154664060346,-1.0,4.12884667718,1.54747691983,675.85501135,825.309614783,826.118070646,827.126535176,828.67672679
3,34,73,51.328125,1.0,-0.1546788618,-0.830916872461,47.7758034488,60.0,1.0,-0.0867837676833,-1.0,-9.10392844878,1.25113796489,675.85501135,829.701877478,830.510301981,831.518775634,832.777251996
3,35,341,239.765625,-0.168535884224,0.46196150489,0.223260112086,-158.244983847,353.0,-0.175041255135,0.471490071959,0.108799216003,8.47935884724,0.95052683074,675.85501135,833.802418934,834.610840586,835.619299414,836.577747665
3,36,132,92.8125,1.0,-0.307426825298,-0.115555361894,1.8060252976,125.0,1.0,-0.311567427947,-0.187805059354,-4.6185252976,1.34199610073,675.85501135,837.602906051,838.411332549,839.419821028,840.769931274
3,37,358,251.71875,-0.170583909915,0.474268316859,0.0585874414746,-154.460012435,348.0,-0.175384772129,0.468017843042,0.157582163916,-7.25873756471,1.50965737645,675.85501135,841.795077401,842.603549229,843.612016896,845.128859857
3,38,257,180.703125,0.470472903111,0.261039853404,0.655841377839,-78.690067526,240.0,0.654373017221,0.188015059697,0.642463954019,-12.013057474,1.46270047314,675.85501135,846.154023659,846.962427065,847.970898723,849.437762182
3,39,448,315.0,0.32026743599,0.409662251776,-1.0,140.762632887,440.0,0.258699398066,0.424657399123,-1.0,-5.7626328866,1.32972894656,675.85501135,850.462900041,851.271329675,852.27980789,853.613294986
