block,trial,trials_colorind,trials_colorrgb0,trials_colorrgb1,trials_colorrgb2,wm_respdeg,wm_respdeg_in_colorspace,wm_respcolorminusorigcolor,wm_resptexind,wm_resptexrgb0,wm_resptexrgb1,wm_resptexrgb2,wm_rts,time_blockstart,time_encarray_offset,time_encarray_onset,time_iti_offset,time_iti_onset,time_memprobe_offset,time_memprobe_onset
3,2,268,0.35230222188,0.302367520405,0.645005310408,-92.9842821436,182.984282144,-5.45321785641,260.0,0.438016636947,0.272781976488,0.654406567654,0.897618527524,380.701129383,385.600583651,386.409016706,388.32591663,389.325773511,387.417482947,388.317581533
3,3,0,0.846831709088,0.212097570855,-1.0,107.354024636,342.645975364,-17.3540246363,487.0,0.639529740128,0.306295026098,-1.0,1.05943018198,380.701129383,389.342748757,390.151168698,392.234739755,393.234912239,391.159627242,392.22642205
3,4,458,0.399688045963,0.388050214986,-1.0,123.138500647,326.861499353,4.83024935332,465.0,0.456588679398,0.37096152752,-1.0,0.766515812371,380.701129383,393.251572452,394.059999806,395.85189581,396.852034937,395.068489425,395.843560143
3,5,239,0.665069831863,0.183388857662,0.640549267122,-74.9875650881,164.987565088,-3.05930991191,235.0,0.707591924495,0.164537776567,0.631659631194,1.35726846242,380.701129383,396.868716818,397.677135334,400.060763296,401.060205646,398.685624097,400.052437608
3,6,161,1.0,-0.223158351501,0.167490545043,-59.5214155315,149.521415531,36.3182905315,213.0,0.929785093221,0.0521668813814,0.548906519778,1.33232190413,380.701129383,401.077559216,401.886015364,404.244639464,405.244353796,402.894476474,404.236308929
3,7,490,0.664660387652,0.296157848571,-1.0,108.588969365,341.411030635,-3.12021936459,486.0,0.631151757674,0.309603058574,-1.0,0.884426233824,380.701129383,405.261492118,406.06988583,407.97845807,408.978445241,407.078347224,407.970108434
3,8,309,-0.0258396312562,0.415106541901,0.475305697888,-125.968928204,215.968928204,-1.29669679644,307.0,-0.0113868739462,0.411053355611,0.487957006857,1.10261297133,380.701129383,408.995275373,409.80371527,411.928970646,412.92861399,410.81217923,411.920635265
3,9,224,0.821619416966,0.11002478857,0.597264883709,-82.120721845,172.120721845,14.620721845,245.0,0.600577697281,0.210610106048,0.650172825369,0.983902282547,380.701129383,412.945782247,413.754222429,415.762793871,416.762758519,414.762677836,415.754476736
3,10,439,0.251144291643,0.426392204401,-1.0,147.965853853,302.034146147,-6.63772885281,430.0,0.184725017221,0.440645728776,-0.941904167281,0.86998578487,380.701129383,416.77967418,417.588055348,419.479934588,420.479881274,418.596509899,419.471622584
3,11,305,0.00361192545304,0.406859252708,0.500196907155,-131.809765707,221.809765707,7.35664070747,315.0,-0.0657111424032,0.426434809442,0.434956515233,1.1367598949,380.701129383,420.49685652,421.305191217,423.463803228,424.463035747,422.313654893,423.455470983
3,12,409,0.0429436170054,0.464793150178,-0.529461854507,124.034803315,325.965196685,38.3870716851,464.0,0.448404880525,0.373503555275,-1.0,1.41681724554,380.701129383,424.480611978,425.289047599,427.731018384,428.731174617,426.297506142,427.722693266
3,13,464,0.448404880525,0.373503555275,-1.0,170.053995058,279.946004942,-46.3039950576,398.0,-0.0220377755791,0.472608796233,-0.387943383198,2.65347285243,380.701129383,428.74783255,429.556265035,433.231733977,434.231393286,430.564730421,433.223399451
3,14,243,0.622151010882,0.20168048164,0.647463484622,-93.945186229,183.945186229,13.085811229,262.0,0.416452475899,0.2804144186,0.652815538838,0.968660426326,380.701129383,434.248543012,435.056974072,437.048896988,438.048532349,436.065460839,437.040560752
3,15,184,1.0,-0.107671891867,0.362640045218,-80.583006722,170.583006722,41.208006722,243.0,0.622151010882,0.20168048164,0.647463484622,0.783499896526,380.701129383,438.065727405,438.874136227,440.682676765,441.682646544,439.882602468,440.674365046
3,16,129,1.0,-0.310070485259,-0.146368003411,-116.681269637,206.681269637,115.978144637,294.0,0.0948761993654,0.381212130724,0.559858230992,0.933595774695,380.701129383,441.699509747,442.50793596,444.466509084,445.465785793,443.51639764,444.458205634
